SubID,Red,Green,RunNumber,session,PartType,Date,FolderOrg
MET034,844.0,1697.0,7,1,2,21_JUL_25,S34_Beh_21_JUL_25
MET034,686.0,1788.0,8,1,2,21_JUL_25,S34_Beh_21_JUL_25
MET034,421.0,1999.0,9,1,2,21_JUL_25,S34_Beh_21_JUL_25
MET034,503.0,1799.0,10,1,2,21_JUL_25,S34_Beh_21_JUL_25
MET034,721.0,2004.0,11,1,2,21_JUL_25,S34_Beh_21_JUL_25
MET034,362.0,2109.0,12,1,2,21_JUL_25,S34_Beh_21_JUL_25
MET034,938.0,1250.0,13,1,2,21_JUL_25,S34_Beh_21_JUL_25
MET034,226.0,2237.0,14,1,2,21_JUL_25,S34_Beh_21_JUL_25
MET034,1390.0,1285.0,15,1,2,21_JUL_25,S34_Beh_21_JUL_25
MET034,2070.0,958.0,16,1,2,21_JUL_25,S34_Beh_21_JUL_25
MET034,1785.0,1223.0,17,1,2,21_JUL_25,S34_Beh_21_JUL_25
MET034,284.0,2211.0,18,1,2,21_JUL_25,S34_Beh_21_JUL_25
MET034,624.0,1646.0,19,1,2,21_JUL_25,S34_Beh_21_JUL_25
MET034,1576.0,1048.0,20,1,2,21_JUL_25,S34_Beh_21_JUL_25
MET035,2432.0,529.0,1,1,2,29_JUL_25,S35_Beh_29_JUL_25
MET035,1551.0,1285.0,2,1,2,29_JUL_25,S35_Beh_29_JUL_25
MET035,835.0,1019.0,3,1,2,29_JUL_25,S35_Beh_29_JUL_25
MET035,2307.0,869.0,4,1,2,29_JUL_25,S35_Beh_29_JUL_25
MET035,2873.0,712.0,5,1,2,29_JUL_25,S35_Beh_29_JUL_25
MET035,621.0,1131.0,6,1,2,29_JUL_25,S35_Beh_29_JUL_25
MET035,2801.0,670.0,7,1,2,29_JUL_25,S35_Beh_29_JUL_25
MET035,2662.0,618.0,8,1,2,29_JUL_25,S35_Beh_29_JUL_25
MET035,2609.0,782.0,9,1,2,29_JUL_25,S35_Beh_29_JUL_25
MET035,503.0,784.0,10,1,2,29_JUL_25,S35_Beh_29_JUL_25
MET035,730.0,702.0,11,1,2,29_JUL_25,S35_Beh_29_JUL_25
MET035,1899.0,829.0,12,1,2,29_JUL_25,S35_Beh_29_JUL_25
MET035,628.0,1039.0,13,1,2,29_JUL_25,S35_Beh_29_JUL_25
MET035,1413.0,1065.0,14,1,2,29_JUL_25,S35_Beh_29_JUL_25
MET035,174.0,1421.0,15,1,2,29_JUL_25,S35_Beh_29_JUL_25
MET035,1850.0,911.0,16,1,2,29_JUL_25,S35_Beh_29_JUL_25
MET035,290.0,1086.0,17,1,2,29_JUL_25,S35_Beh_29_JUL_25
MET035,2280.0,428.0,18,1,2,29_JUL_25,S35_Beh_29_JUL_25
MET035,814.0,653.0,19,1,2,29_JUL_25,S35_Beh_29_JUL_25
MET035,1557.0,1122.0,20,1,2,29_JUL_25,S35_Beh_29_JUL_25
MET036,2719.0,624.0,1,1,2,05_AUG_25,S36_Beh_05_AUG_25
MET036,503.0,872.0,2,1,2,05_AUG_25,S36_Beh_05_AUG_25
MET036,2419.0,576.0,3,1,2,05_AUG_25,S36_Beh_05_AUG_25
MET036,2139.0,750.0,4,1,2,05_AUG_25,S36_Beh_05_AUG_25
MET036,1182.0,975.0,5,1,2,05_AUG_25,S36_Beh_05_AUG_25
MET036,615.0,932.0,6,1,2,05_AUG_25,S36_Beh_05_AUG_25
MET036,788.0,966.0,7,1,2,05_AUG_25,S36_Beh_05_AUG_25
MET036,1594.0,810.0,8,1,2,05_AUG_25,S36_Beh_05_AUG_25
MET036,1460.0,860.0,9,1,2,05_AUG_25,S36_Beh_05_AUG_25
MET036,1580.0,799.0,10,1,2,05_AUG_25,S36_Beh_05_AUG_25
MET036,2021.0,791.0,11,1,2,05_AUG_25,S36_Beh_05_AUG_25
MET036,812.0,923.0,12,1,2,05_AUG_25,S36_Beh_05_AUG_25
MET036,224.0,998.0,13,1,2,05_AUG_25,S36_Beh_05_AUG_25
MET036,2579.0,726.0,14,1,2,05_AUG_25,S36_Beh_05_AUG_25
MET036,223.0,1019.0,15,1,2,05_AUG_25,S36_Beh_05_AUG_25
MET036,2741.0,733.0,16,1,2,05_AUG_25,S36_Beh_05_AUG_25
MET036,284.0,957.0,17,1,2,05_AUG_25,S36_Beh_05_AUG_25
MET036,225.0,1022.0,18,1,2,05_AUG_25,S36_Beh_05_AUG_25
MET036,2502.0,702.0,19,1,2,05_AUG_25,S36_Beh_05_AUG_25
MET036,480.0,1044.0,20,1,2,05_AUG_25,S36_Beh_05_AUG_25
MET037,37.0,1768.0,1,1,3,11_FEB_26,S37_Beh_11_FEB_26
MET037,2626.0,684.0,2,1,3,11_FEB_26,S37_Beh_11_FEB_26
MET037,1876.0,928.0,3,1,3,11_FEB_26,S37_Beh_11_FEB_26
MET037,1787.0,938.0,4,1,3,11_FEB_26,S37_Beh_11_FEB_26
MET037,2435.0,757.0,5,1,3,11_FEB_26,S37_Beh_11_FEB_26
MET037,2635.0,809.0,6,1,3,11_FEB_26,S37_Beh_11_FEB_26
MET037,1963.0,1144.0,7,1,3,11_FEB_26,S37_Beh_11_FEB_26
MET037,2286.0,778.0,8,1,3,11_FEB_26,S37_Beh_11_FEB_26
MET037,2470.0,869.0,9,1,3,11_FEB_26,S37_Beh_11_FEB_26
MET037,1853.0,1046.0,10,1,3,11_FEB_26,S37_Beh_11_FEB_26
MET037,2884.0,557.0,11,1,3,11_FEB_26,S37_Beh_11_FEB_26
MET037,2113.0,679.0,12,1,3,11_FEB_26,S37_Beh_11_FEB_26
MET037,2587.0,1044.0,13,1,3,11_FEB_26,S37_Beh_11_FEB_26
MET037,1980.0,627.0,14,1,3,11_FEB_26,S37_Beh_11_FEB_26
MET037,1897.0,757.0,15,1,3,11_FEB_26,S37_Beh_11_FEB_26
MET037,2136.0,1002.0,16,1,3,11_FEB_26,S37_Beh_11_FEB_26
MET037,2870.0,693.0,17,1,3,11_FEB_26,S37_Beh_11_FEB_26
MET037,1819.0,988.0,18,1,3,11_FEB_26,S37_Beh_11_FEB_26
MET037,2478.0,877.0,19,1,3,11_FEB_26,S37_Beh_11_FEB_26
MET037,2396.0,782.0,20,1,3,11_FEB_26,S37_Beh_11_FEB_26
MET038,1473.0,1040.0,1,1,3,26_FEB_26,S38_Beh_26_FEB_26
MET038,2250.0,974.0,2,1,3,26_FEB_26,S38_Beh_26_FEB_26
MET038,1845.0,872.0,3,1,3,26_FEB_26,S38_Beh_26_FEB_26
MET038,1596.0,1003.0,4,1,3,26_FEB_26,S38_Beh_26_FEB_26
MET038,1888.0,927.0,5,1,3,26_FEB_26,S38_Beh_26_FEB_26
MET038,1389.0,1015.0,6,1,3,26_FEB_26,S38_Beh_26_FEB_26
MET038,1853.0,877.0,7,1,3,26_FEB_26,S38_Beh_26_FEB_26
MET038,998.0,1153.0,8,1,3,26_FEB_26,S38_Beh_26_FEB_26
MET038,1514.0,1071.0,9,1,3,26_FEB_26,S38_Beh_26_FEB_26
MET038,2141.0,948.0,10,1,3,26_FEB_26,S38_Beh_26_FEB_26
MET038,1552.0,1196.0,11,1,3,26_FEB_26,S38_Beh_26_FEB_26
MET038,2526.0,833.0,12,1,3,26_FEB_26,S38_Beh_26_FEB_26
MET038,2304.0,979.0,13,1,3,26_FEB_26,S38_Beh_26_FEB_26
MET038,1936.0,935.0,14,1,3,26_FEB_26,S38_Beh_26_FEB_26
MET038,1914.0,971.0,15,1,3,26_FEB_26,S38_Beh_26_FEB_26
MET038,1803.0,879.0,16,1,3,26_FEB_26,S38_Beh_26_FEB_26
MET038,1817.0,853.0,17,1,3,26_FEB_26,S38_Beh_26_FEB_26
MET038,1826.0,939.0,18,1,3,26_FEB_26,S38_Beh_26_FEB_26
MET038,2061.0,913.0,19,1,3,26_FEB_26,S38_Beh_26_FEB_26
MET038,1674.0,1147.0,20,1,3,26_FEB_26,S38_Beh_26_FEB_26
MET039,1596.0,830.0,1,1,3,02_MAR_26,S39_Beh_02_MAR_26
MET039,2054.0,870.0,2,1,3,02_MAR_26,S39_Beh_02_MAR_26
MET039,1442.0,1188.0,3,1,3,02_MAR_26,S39_Beh_02_MAR_26
MET039,2058.0,986.0,4,1,3,02_MAR_26,S39_Beh_02_MAR_26
MET039,1482.0,1008.0,5,1,3,02_MAR_26,S39_Beh_02_MAR_26
MET039,1321.0,876.0,6,1,3,02_MAR_26,S39_Beh_02_MAR_26
MET039,2338.0,1232.0,7,1,3,02_MAR_26,S39_Beh_02_MAR_26
MET039,1525.0,1308.0,8,1,3,02_MAR_26,S39_Beh_02_MAR_26
MET039,1234.0,1140.0,9,1,3,02_MAR_26,S39_Beh_02_MAR_26
MET039,1599.0,944.0,10,1,3,02_MAR_26,S39_Beh_02_MAR_26
MET039,1500.0,1270.0,11,1,3,02_MAR_26,S39_Beh_02_MAR_26
MET039,2960.0,1433.0,12,1,3,02_MAR_26,S39_Beh_02_MAR_26
MET039,2300.0,1152.0,13,1,3,02_MAR_26,S39_Beh_02_MAR_26
MET039,2390.0,806.0,14,1,3,02_MAR_26,S39_Beh_02_MAR_26
MET039,1642.0,811.0,15,1,3,02_MAR_26,S39_Beh_02_MAR_26
MET039,1487.0,866.0,16,1,3,02_MAR_26,S39_Beh_02_MAR_26
MET039,2746.0,560.0,17,1,3,02_MAR_26,S39_Beh_02_MAR_26
MET039,1896.0,713.0,18,1,3,02_MAR_26,S39_Beh_02_MAR_26
MET039,1713.0,1072.0,19,1,3,02_MAR_26,S39_Beh_02_MAR_26
MET039,1559.0,894.0,20,1,3,02_MAR_26,S39_Beh_02_MAR_26
MET038,1760.0,779.0,1,2,3,05_MAR_26,S38b_Beh_05_MAR_26PD
MET038,1807.0,957.0,2,2,3,05_MAR_26,S38b_Beh_05_MAR_26PD
MET038,1686.0,1044.0,3,2,3,05_MAR_26,S38b_Beh_05_MAR_26PD
MET038,1464.0,1224.0,4,2,3,05_MAR_26,S38b_Beh_05_MAR_26PD
MET038,1643.0,1272.0,5,2,3,05_MAR_26,S38b_Beh_05_MAR_26PD
MET038,1937.0,1105.0,6,2,3,05_MAR_26,S38b_Beh_05_MAR_26PD
MET038,2179.0,1054.0,7,2,3,05_MAR_26,S38b_Beh_05_MAR_26PD
MET038,1383.0,990.0,8,2,3,05_MAR_26,S38b_Beh_05_MAR_26PD
MET038,1758.0,1011.0,9,2,3,05_MAR_26,S38b_Beh_05_MAR_26PD
MET038,1707.0,1059.0,10,2,3,05_MAR_26,S38b_Beh_05_MAR_26PD
MET038,1519.0,1143.0,11,2,3,05_MAR_26,S38b_Beh_05_MAR_26PD
MET038,1984.0,1139.0,12,2,3,05_MAR_26,S38b_Beh_05_MAR_26PD
MET038,1954.0,982.0,13,2,3,05_MAR_26,S38b_Beh_05_MAR_26PD
MET038,1733.0,1041.0,14,2,3,05_MAR_26,S38b_Beh_05_MAR_26PD
MET038,1415.0,1170.0,15,2,3,05_MAR_26,S38b_Beh_05_MAR_26PD
MET038,1572.0,1009.0,16,2,3,05_MAR_26,S38b_Beh_05_MAR_26PD
MET038,1718.0,1113.0,17,2,3,05_MAR_26,S38b_Beh_05_MAR_26PD
MET038,1728.0,1115.0,18,2,3,05_MAR_26,S38b_Beh_05_MAR_26PD
MET038,1649.0,979.0,19,2,3,05_MAR_26,S38b_Beh_05_MAR_26PD
MET038,2086.0,979.0,20,2,3,05_MAR_26,S38b_Beh_05_MAR_26PD
MET038,1972.0,1235.0,1,3,3,10_MAR_26,S38c_Beh_10_MAR_26PD
MET038,1945.0,1039.0,2,3,3,10_MAR_26,S38c_Beh_10_MAR_26PD
MET038,1925.0,1051.0,3,3,3,10_MAR_26,S38c_Beh_10_MAR_26PD
MET038,1611.0,970.0,4,3,3,10_MAR_26,S38c_Beh_10_MAR_26PD
MET038,1832.0,1107.0,5,3,3,10_MAR_26,S38c_Beh_10_MAR_26PD
MET038,1590.0,1210.0,6,3,3,10_MAR_26,S38c_Beh_10_MAR_26PD
MET038,1297.0,1208.0,7,3,3,10_MAR_26,S38c_Beh_10_MAR_26PD
MET038,1943.0,888.0,8,3,3,10_MAR_26,S38c_Beh_10_MAR_26PD
MET038,1556.0,1108.0,9,3,3,10_MAR_26,S38c_Beh_10_MAR_26PD
MET038,1826.0,966.0,10,3,3,10_MAR_26,S38c_Beh_10_MAR_26PD
MET038,1557.0,1179.0,11,3,3,10_MAR_26,S38c_Beh_10_MAR_26PD
MET038,1806.0,1121.0,12,3,3,10_MAR_26,S38c_Beh_10_MAR_26PD
MET038,1524.0,1020.0,13,3,3,10_MAR_26,S38c_Beh_10_MAR_26PD
MET038,1683.0,1202.0,14,3,3,10_MAR_26,S38c_Beh_10_MAR_26PD
MET038,1618.0,1024.0,15,3,3,10_MAR_26,S38c_Beh_10_MAR_26PD
MET038,1341.0,1199.0,16,3,3,10_MAR_26,S38c_Beh_10_MAR_26PD
MET038,1498.0,1102.0,17,3,3,10_MAR_26,S38c_Beh_10_MAR_26PD
MET038,1849.0,1125.0,18,3,3,10_MAR_26,S38c_Beh_10_MAR_26PD
MET038,1815.0,898.0,19,3,3,10_MAR_26,S38c_Beh_10_MAR_26PD
MET038,1666.0,1081.0,20,3,3,10_MAR_26,S38c_Beh_10_MAR_26PD
MET040,1008.0,2380.0,1,1,3,11_MAR_26,S40_Beh_11_MAR_26
MET040,961.0,2332.0,2,1,3,11_MAR_26,S40_Beh_11_MAR_26
MET040,2632.0,8.0,3,1,3,11_MAR_26,S40_Beh_11_MAR_26
MET040,1604.0,1269.0,4,1,3,11_MAR_26,S40_Beh_11_MAR_26
MET040,1527.0,1015.0,5,1,3,11_MAR_26,S40_Beh_11_MAR_26
MET040,2904.0,87.0,6,1,3,11_MAR_26,S40_Beh_11_MAR_26
MET040,2821.0,1894.0,7,1,3,11_MAR_26,S40_Beh_11_MAR_26
MET040,1237.0,1305.0,8,1,3,11_MAR_26,S40_Beh_11_MAR_26
MET040,977.0,1242.0,9,1,3,11_MAR_26,S40_Beh_11_MAR_26
MET040,2992.0,246.0,10,1,3,11_MAR_26,S40_Beh_11_MAR_26
MET040,2300.0,1826.0,11,1,3,11_MAR_26,S40_Beh_11_MAR_26
MET040,2212.0,65.0,12,1,3,11_MAR_26,S40_Beh_11_MAR_26
MET040,1884.0,1136.0,13,1,3,11_MAR_26,S40_Beh_11_MAR_26
MET040,1355.0,2325.0,14,1,3,11_MAR_26,S40_Beh_11_MAR_26
MET040,2111.0,2028.0,15,1,3,11_MAR_26,S40_Beh_11_MAR_26
MET040,2918.0,285.0,16,1,3,11_MAR_26,S40_Beh_11_MAR_26
MET040,2860.0,116.0,17,1,3,11_MAR_26,S40_Beh_11_MAR_26
MET040,2338.0,1756.0,18,1,3,11_MAR_26,S40_Beh_11_MAR_26
MET040,81.0,2313.0,19,1,3,11_MAR_26,S40_Beh_11_MAR_26
MET040,1567.0,610.0,20,1,3,11_MAR_26,S40_Beh_11_MAR_26
MET039,1673.0,986.0,1,2,3,16_MAR_26,S39b_Beh_16_MAR_26
MET039,2493.0,968.0,2,2,3,16_MAR_26,S39b_Beh_16_MAR_26
MET039,1673.0,908.0,3,2,3,16_MAR_26,S39b_Beh_16_MAR_26
MET039,1527.0,762.0,4,2,3,16_MAR_26,S39b_Beh_16_MAR_26
MET039,1644.0,923.0,5,2,3,16_MAR_26,S39b_Beh_16_MAR_26
MET039,1628.0,610.0,6,2,3,16_MAR_26,S39b_Beh_16_MAR_26
MET039,2206.0,812.0,7,2,3,16_MAR_26,S39b_Beh_16_MAR_26
MET039,1707.0,825.0,8,2,3,16_MAR_26,S39b_Beh_16_MAR_26
MET039,1597.0,1088.0,9,2,3,16_MAR_26,S39b_Beh_16_MAR_26
MET039,2029.0,1142.0,10,2,3,16_MAR_26,S39b_Beh_16_MAR_26
MET039,1687.0,867.0,11,2,3,16_MAR_26,S39b_Beh_16_MAR_26
MET039,2039.0,750.0,12,2,3,16_MAR_26,S39b_Beh_16_MAR_26
MET039,1763.0,705.0,13,2,3,16_MAR_26,S39b_Beh_16_MAR_26
MET039,1532.0,748.0,14,2,3,16_MAR_26,S39b_Beh_16_MAR_26
MET039,2031.0,838.0,15,2,3,16_MAR_26,S39b_Beh_16_MAR_26
MET039,1741.0,898.0,16,2,3,16_MAR_26,S39b_Beh_16_MAR_26
MET039,2223.0,736.0,17,2,3,16_MAR_26,S39b_Beh_16_MAR_26
MET039,1875.0,785.0,18,2,3,16_MAR_26,S39b_Beh_16_MAR_26
MET039,1691.0,673.0,19,2,3,16_MAR_26,S39b_Beh_16_MAR_26
MET039,2304.0,829.0,20,2,3,16_MAR_26,S39b_Beh_16_MAR_26
MET041,1868.0,1040.0,1,1,3,16_MAR_26,S41_Beh_16_MAR_26
MET041,1470.0,1081.0,2,1,3,16_MAR_26,S41_Beh_16_MAR_26
MET041,2253.0,835.0,3,1,3,16_MAR_26,S41_Beh_16_MAR_26
MET041,1527.0,1184.0,4,1,3,16_MAR_26,S41_Beh_16_MAR_26
MET041,1270.0,1240.0,5,1,3,16_MAR_26,S41_Beh_16_MAR_26
MET041,518.0,1790.0,6,1,3,16_MAR_26,S41_Beh_16_MAR_26
MET041,1634.0,1096.0,7,1,3,16_MAR_26,S41_Beh_16_MAR_26
MET041,1358.0,1304.0,8,1,3,16_MAR_26,S41_Beh_16_MAR_26
MET041,382.0,2153.0,9,1,3,16_MAR_26,S41_Beh_16_MAR_26
MET041,303.0,1843.0,10,1,3,16_MAR_26,S41_Beh_16_MAR_26
MET041,1735.0,944.0,11,1,3,16_MAR_26,S41_Beh_16_MAR_26
MET041,1859.0,1121.0,12,1,3,16_MAR_26,S41_Beh_16_MAR_26
MET041,1599.0,1024.0,13,1,3,16_MAR_26,S41_Beh_16_MAR_26
MET041,1673.0,1022.0,14,1,3,16_MAR_26,S41_Beh_16_MAR_26
MET041,1412.0,1306.0,15,1,3,16_MAR_26,S41_Beh_16_MAR_26
MET041,1395.0,1301.0,16,1,3,16_MAR_26,S41_Beh_16_MAR_26
MET041,2278.0,707.0,17,1,3,16_MAR_26,S41_Beh_16_MAR_26
MET041,1524.0,954.0,18,1,3,16_MAR_26,S41_Beh_16_MAR_26
MET041,705.0,1486.0,19,1,3,16_MAR_26,S41_Beh_16_MAR_26
MET041,723.0,1587.0,20,1,3,16_MAR_26,S41_Beh_16_MAR_26
MET037,2871.0,559.0,1,2,3,24_MAR_26,S37b_Beh_24_MAR_26
MET037,1986.0,864.0,2,2,3,24_MAR_26,S37b_Beh_24_MAR_26
MET037,1971.0,910.0,3,2,3,24_MAR_26,S37b_Beh_24_MAR_26
MET037,2012.0,853.0,4,2,3,24_MAR_26,S37b_Beh_24_MAR_26
MET037,2920.0,740.0,5,2,3,24_MAR_26,S37b_Beh_24_MAR_26
MET037,2074.0,874.0,6,2,3,24_MAR_26,S37b_Beh_24_MAR_26
MET037,1727.0,879.0,7,2,3,24_MAR_26,S37b_Beh_24_MAR_26
MET037,45.0,1724.0,8,2,3,24_MAR_26,S37b_Beh_24_MAR_26
MET037,2819.0,1124.0,9,2,3,24_MAR_26,S37b_Beh_24_MAR_26
MET037,1762.0,915.0,10,2,3,24_MAR_26,S37b_Beh_24_MAR_26
MET037,1730.0,835.0,11,2,3,24_MAR_26,S37b_Beh_24_MAR_26
MET037,1781.0,1159.0,12,2,3,24_MAR_26,S37b_Beh_24_MAR_26
MET037,1883.0,978.0,13,2,3,24_MAR_26,S37b_Beh_24_MAR_26
MET037,2475.0,700.0,14,2,3,24_MAR_26,S37b_Beh_24_MAR_26
MET037,1817.0,819.0,15,2,3,24_MAR_26,S37b_Beh_24_MAR_26
MET037,1270.0,1030.0,16,2,3,24_MAR_26,S37b_Beh_24_MAR_26
MET037,2442.0,1540.0,17,2,3,24_MAR_26,S37b_Beh_24_MAR_26
MET037,1736.0,902.0,18,2,3,24_MAR_26,S37b_Beh_24_MAR_26
MET037,2481.0,964.0,19,2,3,24_MAR_26,S37b_Beh_24_MAR_26
MET037,1902.0,1061.0,20,2,3,24_MAR_26,S37b_Beh_24_MAR_26
MET042,1874.0,900.0,1,1,3,26_MAR_26,S42_Beh_26_MAR_26
MET042,1911.0,982.0,2,1,3,26_MAR_26,S42_Beh_26_MAR_26
MET042,1958.0,853.0,3,1,3,26_MAR_26,S42_Beh_26_MAR_26
MET042,1823.0,927.0,4,1,3,26_MAR_26,S42_Beh_26_MAR_26
MET042,1959.0,924.0,5,1,3,26_MAR_26,S42_Beh_26_MAR_26
MET042,2288.0,800.0,6,1,3,26_MAR_26,S42_Beh_26_MAR_26
MET042,1933.0,831.0,7,1,3,26_MAR_26,S42_Beh_26_MAR_26
MET042,1869.0,904.0,8,1,3,26_MAR_26,S42_Beh_26_MAR_26
MET042,1988.0,858.0,9,1,3,26_MAR_26,S42_Beh_26_MAR_26
MET042,1429.0,1060.0,10,1,3,26_MAR_26,S42_Beh_26_MAR_26
MET042,2269.0,1067.0,11,1,3,26_MAR_26,S42_Beh_26_MAR_26
MET042,1936.0,834.0,12,1,3,26_MAR_26,S42_Beh_26_MAR_26
MET042,1850.0,918.0,13,1,3,26_MAR_26,S42_Beh_26_MAR_26
MET042,1788.0,905.0,14,1,3,26_MAR_26,S42_Beh_26_MAR_26
MET042,2175.0,1009.0,15,1,3,26_MAR_26,S42_Beh_26_MAR_26
MET042,1925.0,942.0,16,1,3,26_MAR_26,S42_Beh_26_MAR_26
MET042,1871.0,909.0,17,1,3,26_MAR_26,S42_Beh_26_MAR_26
MET042,1870.0,925.0,18,1,3,26_MAR_26,S42_Beh_26_MAR_26
MET039,2026.0,998.0,1,3,3,03_APR_26,S39c_Beh_03_APR_26
MET039,1919.0,721.0,2,3,3,03_APR_26,S39c_Beh_03_APR_26
MET039,2014.0,893.0,3,3,3,03_APR_26,S39c_Beh_03_APR_26
MET039,1288.0,872.0,4,3,3,03_APR_26,S39c_Beh_03_APR_26
MET039,1438.0,1010.0,5,3,3,03_APR_26,S39c_Beh_03_APR_26
MET039,1263.0,704.0,6,3,3,03_APR_26,S39c_Beh_03_APR_26
MET039,1052.0,852.0,7,3,3,03_APR_26,S39c_Beh_03_APR_26
MET039,1738.0,541.0,8,3,3,03_APR_26,S39c_Beh_03_APR_26
MET039,1566.0,1165.0,9,3,3,03_APR_26,S39c_Beh_03_APR_26
MET039,992.0,850.0,10,3,3,03_APR_26,S39c_Beh_03_APR_26
MET039,1497.0,996.0,11,3,3,03_APR_26,S39c_Beh_03_APR_26
MET039,1771.0,833.0,12,3,3,03_APR_26,S39c_Beh_03_APR_26
MET039,1310.0,651.0,13,3,3,03_APR_26,S39c_Beh_03_APR_26
MET039,1777.0,771.0,14,3,3,03_APR_26,S39c_Beh_03_APR_26
MET039,1634.0,733.0,15,3,3,03_APR_26,S39c_Beh_03_APR_26
MET039,1577.0,893.0,16,3,3,03_APR_26,S39c_Beh_03_APR_26
MET039,1369.0,544.0,17,3,3,03_APR_26,S39c_Beh_03_APR_26
MET039,1752.0,893.0,18,3,3,03_APR_26,S39c_Beh_03_APR_26
MET039,1574.0,710.0,19,3,3,03_APR_26,S39c_Beh_03_APR_26
MET039,1757.0,1087.0,20,3,3,03_APR_26,S39c_Beh_03_APR_26
MET040,37.0,2234.0,1,2,3,28_APR_26,S40b_Beh_28_APR_25
MET040,1538.0,1177.0,2,2,3,28_APR_26,S40b_Beh_28_APR_25
MET040,1587.0,828.0,3,2,3,28_APR_26,S40b_Beh_28_APR_25
MET040,2282.0,650.0,4,2,3,28_APR_26,S40b_Beh_28_APR_25
MET040,2012.0,1149.0,5,2,3,28_APR_26,S40b_Beh_28_APR_25
MET040,1703.0,998.0,6,2,3,28_APR_26,S40b_Beh_28_APR_25
MET040,1833.0,832.0,7,2,3,28_APR_26,S40b_Beh_28_APR_25
MET040,1907.0,1121.0,8,2,3,28_APR_26,S40b_Beh_28_APR_25
MET040,2573.0,693.0,9,2,3,28_APR_26,S40b_Beh_28_APR_25
MET040,99.0,2076.0,10,2,3,28_APR_26,S40b_Beh_28_APR_25
MET040,2088.0,1013.0,11,2,3,28_APR_26,S40b_Beh_28_APR_25
MET040,1662.0,1260.0,12,2,3,28_APR_26,S40b_Beh_28_APR_25
MET040,1712.0,1121.0,13,2,3,28_APR_26,S40b_Beh_28_APR_25
MET040,2169.0,1475.0,14,2,3,28_APR_26,S40b_Beh_28_APR_25
MET040,1980.0,671.0,15,2,3,28_APR_26,S40b_Beh_28_APR_25
MET040,1782.0,812.0,16,2,3,28_APR_26,S40b_Beh_28_APR_25
MET040,485.0,1777.0,1,3,3,05_MAY_26,S40c_Beh_05_MAY_25
MET040,2779.0,1267.0,2,3,3,05_MAY_26,S40c_Beh_05_MAY_25
MET040,1852.0,924.0,3,3,3,05_MAY_26,S40c_Beh_05_MAY_25
MET040,1865.0,729.0,4,3,3,05_MAY_26,S40c_Beh_05_MAY_25
MET040,2655.0,1462.0,5,3,3,05_MAY_26,S40c_Beh_05_MAY_25
MET040,1637.0,1027.0,6,3,3,05_MAY_26,S40c_Beh_05_MAY_25
MET040,1751.0,886.0,7,3,3,05_MAY_26,S40c_Beh_05_MAY_25
MET040,1314.0,1364.0,8,3,3,05_MAY_26,S40c_Beh_05_MAY_25
MET040,1337.0,1091.0,9,3,3,05_MAY_26,S40c_Beh_05_MAY_25
MET040,1271.0,977.0,10,3,3,05_MAY_26,S40c_Beh_05_MAY_25
MET040,2231.0,1347.0,11,3,3,05_MAY_26,S40c_Beh_05_MAY_25
MET040,672.0,1050.0,12,3,3,05_MAY_26,S40c_Beh_05_MAY_25
MET040,1892.0,778.0,13,3,3,05_MAY_26,S40c_Beh_05_MAY_25
MET040,1525.0,739.0,14,3,3,05_MAY_26,S40c_Beh_05_MAY_25
MET040,2094.0,1447.0,15,3,3,05_MAY_26,S40c_Beh_05_MAY_25
MET040,1358.0,1005.0,16,3,3,05_MAY_26,S40c_Beh_05_MAY_25
MET040,1714.0,787.0,17,3,3,05_MAY_26,S40c_Beh_05_MAY_25
MET040,2503.0,1504.0,18,3,3,05_MAY_26,S40c_Beh_05_MAY_25
MET040,1570.0,986.0,19,3,3,05_MAY_26,S40c_Beh_05_MAY_25
MET040,2088.0,590.0,20,3,3,05_MAY_26,S40c_Beh_05_MAY_25
