Stim	Lux	Yellow	Red	Blue	Blue2	Trig
20	64.0	0	0	2105	2605	0
20	56.0	0	0	2105	2605	0
20	56.0	0	0	2105	2605	0
20	56.0	0	0	2105	2605	0
21	56.0	0	0	2236	2736	1
21	72.0	0	0	2236	2736	1
21	84.0	0	0	2236	2736	1
21	84.0	0	0	2236	2736	1
21	84.0	0	0	2236	2736	1
21	84.0	0	0	2236	2736	1
21	84.0	0	0	2236	2736	1
21	84.0	0	0	2236	2736	1
21	84.0	0	0	2236	2736	1
21	84.0	0	0	2236	2736	1
21	84.0	0	0	2236	2736	1
21	84.0	0	0	2236	2736	1
21	84.0	0	0	2236	2736	1
21	84.0	0	0	2236	2736	1
21	84.0	0	0	2236	2736	1
21	84.0	0	0	2236	2736	1
21	84.0	0	0	2236	2736	1
21	84.0	0	0	2236	2736	1
21	84.0	0	0	2236	2736	1
21	84.0	0	0	2236	2736	1
21	80.0	0	0	2236	2736	0
21	56.0	0	0	2236	2736	0
21	56.0	0	0	2236	2736	0
21	56.0	0	0	2236	2736	0
21	56.0	0	0	2236	2736	0
22	56.0	0	0	2368	2868	1
22	56.0	0	0	2368	2868	1
22	86.0	0	0	2368	2868	1
22	86.0	0	0	2368	2868	1
22	86.0	0	0	2368	2868	1
22	86.0	0	0	2368	2868	1
22	86.0	0	0	2368	2868	1
22	86.0	0	0	2368	2868	1
22	86.0	0	0	2368	2868	1
22	86.0	0	0	2368	2868	1
22	85.0	0	0	2368	2868	1
22	86.0	0	0	2368	2868	1
22	86.0	0	0	2368	2868	1
22	86.0	0	0	2368	2868	1
22	86.0	0	0	2368	2868	1
22	86.0	0	0	2368	2868	1
22	85.0	0	0	2368	2868	1
22	86.0	0	0	2368	2868	1
22	86.0	0	0	2368	2868	1
22	86.0	0	0	2368	2868	1
22	86.0	0	0	2368	2868	0
22	62.0	0	0	2368	2868	0
22	56.0	0	0	2368	2868	0
22	56.0	0	0	2368	2868	0
22	56.0	0	0	2368	2868	0
23	56.0	0	0	2500	3000	1
23	78.0	0	0	2500	3000	1
23	87.0	0	0	2500	3000	1
23	87.0	0	0	2500	3000	1
23	87.0	0	0	2500	3000	1
23	87.0	0	0	2500	3000	1
23	87.0	0	0	2500	3000	1
23	87.0	0	0	2500	3000	1
23	87.0	0	0	2500	3000	1
23	87.0	0	0	2500	3000	1
23	87.0	0	0	2500	3000	1
23	87.0	0	0	2500	3000	1
23	87.0	0	0	2500	3000	1
23	87.0	0	0	2500	3000	1
23	87.0	0	0	2500	3000	1
23	87.0	0	0	2500	3000	1
23	87.0	0	0	2500	3000	1
23	87.0	0	0	2500	3000	1
23	87.0	0	0	2500	3000	1
23	87.0	0	0	2500	3000	1
