Stim	Lux	Yellow	Red	Blue	Blue2	Trig
8	103.0	1800	0	526	0	1
8	135.0	1800	0	526	0	1
8	136.0	1800	0	526	0	1
8	135.0	1800	0	526	0	1
8	135.0	1800	0	526	0	1
8	135.0	1800	0	526	0	1
8	135.0	1800	0	526	0	1
8	136.0	1800	0	526	0	1
8	135.0	1800	0	526	0	1
8	136.0	1800	0	526	0	1
8	135.0	1800	0	526	0	1
8	135.0	1800	0	526	0	1
8	135.0	1800	0	526	0	1
8	135.0	1800	0	526	0	1
8	134.0	1800	0	526	0	1
8	135.0	1800	0	526	0	1
8	135.0	1800	0	526	0	1
8	135.0	1800	0	526	0	1
8	136.0	1800	0	526	0	1
8	134.0	1800	0	526	0	1
8	135.0	1800	0	526	0	0
8	56.0	1800	0	526	0	0
8	56.0	1800	0	526	0	0
8	55.0	1800	0	526	0	0
8	55.0	1800	0	526	0	0
9	55.0	1800	0	657	0	1
9	135.0	1800	0	657	0	1
9	135.0	1800	0	657	0	1
9	136.0	1800	0	657	0	1
9	135.0	1800	0	657	0	1
9	136.0	1800	0	657	0	1
9	136.0	1800	0	657	0	1
9	135.0	1800	0	657	0	1
9	136.0	1800	0	657	0	1
9	136.0	1800	0	657	0	1
9	135.0	1800	0	657	0	1
9	136.0	1800	0	657	0	1
9	135.0	1800	0	657	0	1
9	136.0	1800	0	657	0	1
9	136.0	1800	0	657	0	1
9	135.0	1800	0	657	0	1
9	135.0	1800	0	657	0	1
9	136.0	1800	0	657	0	1
9	135.0	1800	0	657	0	1
9	136.0	1800	0	657	0	1
9	123.0	1800	0	657	0	0
9	55.0	1800	0	657	0	0
9	55.0	1800	0	657	0	0
9	56.0	1800	0	657	0	0
9	56.0	1800	0	657	0	0
