Stim	HueR	HueG	HueB	HueC	HueCT	HueLux	Yellow	Red	Green	Trig
9	1436	627	382	2370	2333	246.0	2400	711	222	1
9	1435	629	383	2373	2330	243.0	2400	711	222	1
9	1436	626	382	2369	2333	246.0	2400	711	222	1
9	1437	629	383	2375	2330	242.0	2400	711	222	1
9	1433	626	382	2366	2332	245.0	2400	711	222	1
9	1438	630	384	2377	2332	243.0	2400	711	222	1
9	1434	627	382	2368	2334	246.0	2400	711	222	1
9	1436	629	383	2374	2331	244.0	2400	711	222	1
9	1436	627	383	2370	2333	246.0	2400	711	222	1
9	1436	626	382	2369	2331	243.0	2400	711	222	1
9	1437	629	383	2376	2330	242.0	2400	711	222	1
9	1433	626	382	2367	2334	245.0	2400	711	222	1
9	1438	629	384	2376	2332	243.0	2400	711	222	1
9	1434	627	382	2368	2334	244.0	2400	711	222	1
9	1435	629	383	2373	2331	244.0	2400	711	222	1
9	1436	627	382	2370	2333	246.0	2400	711	222	1
9	1435	628	383	2371	2330	243.0	2400	711	222	1
9	1433	625	382	2365	2333	245.0	2400	711	222	1
9	1437	628	383	2373	2332	241.0	2400	711	222	1
9	1432	625	382	2364	2332	244.0	2400	711	222	1
9	1435	627	383	2370	2333	241.0	2400	711	222	1
9	1435	626	382	2368	2333	243.0	2400	711	222	1
9	1434	628	383	2370	2331	242.0	2400	711	222	1
9	1435	626	382	2368	2334	245.0	2400	711	222	1
9	1436	628	383	2373	2331	242.0	2400	711	222	0
9	1433	626	382	2367	2333	244.0	2400	711	222	0
9	599	448	245	1300	2332	243.0	2400	711	222	0
9	304	384	197	923	2949	333.0	2400	711	222	0
9	304	383	196	921	3859	363.0	2400	711	222	0
9	304	384	197	923	3847	362.0	2400	711	222	0
9	304	384	196	921	3859	363.0	2400	711	222	0
10	305	384	197	923	3847	363.0	2400	1066	0	1
10	1110	429	284	1775	3851	362.0	2400	1066	0	1
10	2116	486	394	2841	2303	108.0	2400	1066	0	1
10	2119	485	394	2844	1983	0.0	2400	1066	0	1
10	2114	484	393	2838	1982	0.0	2400	1066	0	1
10	2115	484	394	2838	1983	0.0	2400	1066	0	1
10	2118	484	394	2841	1983	0.0	2400	1066	0	1
10	2114	484	394	2838	1982	0.0	2400	1066	0	1
10	2116	484	393	2838	1983	0.0	2400	1066	0	1
10	2118	485	394	2842	1981	0.0	2400	1066	0	1
10	2114	484	393	2836	1982	0.0	2400	1066	0	1
10	2118	485	394	2843	1982	0.0	2400	1066	0	1
10	2114	483	393	2836	1982	0.0	2400	1066	0	1
10	2114	485	394	2838	1982	0.0	2400	1066	0	1
10	2114	485	394	2838	1983	0.0	2400	1066	0	1
10	2113	483	393	2835	1983	0.0	2400	1066	0	1
