Stim	HueR	HueG	HueB	HueC	HueCT	HueLux	Yellow	Red	Green	Trig
11	498	1804	957	3333	8727	1990.0	2400	0	888	1
11	498	1805	958	3335	8712	1985.0	2400	0	888	1
11	498	1808	959	3340	8720	1986.0	2400	0	888	1
11	498	1805	958	3337	8727	1990.0	2400	0	888	1
11	498	1807	959	3339	8720	1986.0	2400	0	888	1
11	499	1807	959	3340	8727	1988.0	2400	0	888	1
11	498	1805	958	3335	8713	1988.0	2400	0	888	1
11	499	1808	960	3342	8720	1986.0	2400	0	888	1
11	497	1804	957	3332	8720	1989.0	2400	0	888	0
11	346	555	434	1375	8727	1985.0	2400	0	888	0
11	331	443	386	1196	6170	446.0	2400	0	888	0
11	332	444	388	1200	5834	309.0	2400	0	888	0
11	330	442	386	1194	5843	309.0	2400	0	888	0
11	332	444	388	1200	5847	307.0	2400	0	888	0
12	330	442	386	1194	5843	309.0	2400	355	666	1
12	332	445	388	1202	5847	307.0	2400	355	666	1
12	726	1163	712	2624	5843	310.0	2400	355	666	1
12	881	1443	839	3181	5127	1078.0	2400	355	666	1
12	880	1442	838	3178	5019	1377.0	2400	355	666	1
12	879	1442	838	3177	5019	1376.0	2400	355	666	1
12	880	1443	839	3180	5023	1377.0	2400	355	666	1
12	879	1442	838	3176	5023	1377.0	2400	355	666	1
12	880	1444	840	3182	5023	1377.0	2400	355	666	1
12	879	1440	837	3173	5027	1378.0	2400	355	666	1
12	880	1445	840	3183	5018	1374.0	2400	355	666	1
12	878	1440	836	3172	5027	1380.0	2400	355	666	1
12	881	1445	840	3184	5018	1375.0	2400	355	666	1
12	878	1440	837	3172	5023	1379.0	2400	355	666	1
12	881	1445	840	3185	5023	1375.0	2400	355	666	1
12	878	1440	837	3174	5023	1379.0	2400	355	666	1
12	881	1443	839	3181	5023	1375.0	2400	355	666	1
12	878	1442	837	3175	5019	1377.0	2400	355	666	1
12	879	1442	839	3178	5023	1378.0	2400	355	666	1
12	879	1442	837	3176	5027	1376.0	2400	355	666	1
12	879	1442	838	3178	5018	1378.0	2400	355	666	1
12	879	1442	837	3176	5023	1377.0	2400	355	666	1
12	879	1442	838	3178	5018	1378.0	2400	355	666	1
12	878	1442	838	3176	5023	1377.0	2400	355	666	1
12	876	1438	835	3166	5027	1377.0	2400	355	666	1
12	878	1441	837	3174	5022	1374.0	2400	355	666	1
12	876	1438	835	3168	5023	1376.0	2400	355	666	1
12	879	1443	838	3178	5022	1374.0	2400	355	666	1
