Stim	R	G	B	C	Temp	HueLux	Yellow	Red	Blue	Blue2	Trig
11	180	98	104	372	3546	20.0	0	1500	921	0	0
11	180	98	104	373	3555	20.0	0	1500	921	0	0
11	180	98	104	372	3546	20.0	0	1500	921	0	0
12	180	98	104	373	3555	20.0	0	1500	1052	0	1
12	181	98	104	374	3543	19.0	0	1500	1052	0	1
12	1491	186	351	1881	2137	0.0	0	1500	1052	0	1
12	1488	186	351	1879	2139	0.0	0	1500	1052	0	1
12	1493	186	351	1883	2136	0.0	0	1500	1052	0	1
12	1489	186	351	1880	2139	0.0	0	1500	1052	0	1
12	1490	186	351	1879	2136	0.0	0	1500	1052	0	1
12	1493	187	352	1884	2137	0.0	0	1500	1052	0	1
12	1482	186	350	1871	2140	0.0	0	1500	1052	0	1
12	1493	187	352	1884	2137	0.0	0	1500	1052	0	1
12	1490	186	351	1879	2136	0.0	0	1500	1052	0	1
12	1489	186	351	1880	2139	0.0	0	1500	1052	0	1
12	1488	186	351	1877	2137	0.0	0	1500	1052	0	1
12	1489	186	351	1880	2139	0.0	0	1500	1052	0	1
12	1443	184	350	1834	2165	0.0	0	1500	1052	0	1
12	1444	185	351	1837	2167	0.0	0	1500	1052	0	1
12	1448	184	350	1840	2162	0.0	0	1500	1052	0	1
12	1444	185	350	1837	2165	0.0	0	1500	1052	0	1
12	1442	184	350	1834	2166	0.0	0	1500	1052	0	1
12	1443	184	350	1834	2165	0.0	0	1500	1052	0	1
12	1444	185	351	1837	2167	0.0	0	1500	1052	0	1
12	1442	184	349	1833	2163	0.0	0	1500	1052	0	1
12	1443	185	350	1836	2165	0.0	0	1500	1052	0	1
12	1442	184	350	1834	2166	0.0	0	1500	1052	0	1
12	1469	186	351	1860	2149	0.0	0	1500	1052	0	1
12	1490	186	351	1880	2138	0.0	0	1500	1052	0	1
12	1487	186	351	1878	2140	0.0	0	1500	1052	0	1
12	1492	186	351	1882	2137	0.0	0	1500	1052	0	0
12	1489	186	351	1879	2139	0.0	0	1500	1052	0	0
12	925	138	185	1158	1997	0.0	0	1500	1052	0	0
12	180	98	104	373	3555	20.0	0	1500	1052	0	0
12	179	98	104	372	3568	20.0	0	1500	1052	0	0
12	180	98	104	373	3555	20.0	0	1500	1052	0	0
12	180	98	104	372	3546	20.0	0	1500	1052	0	0
13	180	98	104	372	3546	20.0	0	1500	1184	0	1
13	180	98	104	372	3546	20.0	0	1500	1184	0	1
13	180	98	104	372	3546	20.0	0	1500	1184	0	1
13	1461	188	366	1871	2197	0.0	0	1500	1184	0	1
13	1490	189	367	1899	2181	0.0	0	1500	1184	0	1
13	1490	189	366	1898	2178	0.0	0	1500	1184	0	1
13	1489	189	367	1898	2182	0.0	0	1500	1184	0	1
13	1488	189	366	1896	2179	0.0	0	1500	1184	0	1
13	1492	189	367	1901	2180	0.0	0	1500	1184	0	1
13	1493	189	367	1901	2177	0.0	0	1500	1184	0	1
13	1488	189	366	1897	2179	0.0	0	1500	1184	0	1
13	1492	189	367	1900	2178	0.0	0	1500	1184	0	1
